num,date,color1,difficulty1,connection1,word11,word12,word13,word14,color2,difficulty2,connection2,word21,word22,word23,word24,color3,difficulty3,connection3,word31,word32,word33,word34,color4,difficulty4,connection4,word41,word42,word43,word44
137,2023 Oct 26,YELLOW,1,INCREASE,BUILD,GROW,SWELL,MOUNT,GREEN,2,EXCELLENT- IN OLD SLANG,ACES,KEEN,NEATO,NIFTY,BLUE,3,FINE BUBBLES,FOAM,FROTH,HEAD,LATHER,PURPLE,4,SPHERICAL THINGS,BUBBLE,GLOBE,MARBLE,PEARL
136,2023 Oct 25,YELLOW,1,GRAMMAR TENSE TERMS,FUTURE,PAST,PERFECT,PRESENT,GREEN,2,"GRACIOUS ME!",GOODNESS,HEAVENS,LORD,MERCY,BLUE,3,12 DAYS OF CHRISTMAS,DRUMMER,LADY,RING,SWAN,PURPLE,4,___ SYRUP,CORN,COUGH,MAPLE,SIMPLE
135,2023 Oct 24,YELLOW,1,ANIMAL GROUPS,COLONY,HERD,PRIDE,SCHOOL,GREEN,2,SMALL OPENING,CRANNY,NICHE,NOOK,RECESS,BLUE,3,PARADIGMATIC,CLASSIC,DEFINITIVE,MODEL,TEXTBOOK,PURPLE,4,RHYMING COMPOUND WORDS,BACKPACK,BIGWIG,DOWNTOWN,RAGTAG
134,2023 Oct 23,YELLOW,1,CELL PHONE MODES,FOCUS,RING,SILENT,VIBRATE,GREEN,2,IMPEL,DRIVE,INSPIRE,MOTIVATE,SPUR,BLUE,3,ROMANTIC BEGINNINGS,CONNECTION,FEELINGS,SPARK,VIBE,PURPLE,4,HARD ___,CANDY,COPY,KNOCKS,SELTZER
133,2023 Oct 22,YELLOW,1,RELAX,CHILL,HANG,LOAF,LOUNGE,GREEN,2,CATCHY SONG,BANGER,BOP,GROOVE,JAM,BLUE,3,BRITISH CUISINE,MASH,ROAST,SCONE,TRIFLE,PURPLE,4,STICKY SITUATION,BIND,PICKLE,SCRAPE,SPOT
132,2023 Oct 21,YELLOW,1,TABLEWARE,BOWL,DISH,PLATE,SAUCER,GREEN,2,NONSENSE,BALONEY,BUNK,CROCK,TRIPE,BLUE,3,BRA PARTS,CUP,HOOK,STRAP,WIRE,PURPLE,4,ACRONYMS,LASER,RADAR,SCUBA,SPAM
131,2023 Oct 20,YELLOW,1,ANIMAL HOMES,DEN,HIVE,LAIR,NEST,GREEN,2,VIRTUAL SPACES,CLOUD,METAVERSE,NET,WEB,BLUE,3,EQUITABLE,EQUAL,EVEN,FAIR,JUST,PURPLE,4,___ BURGER,GOOD,IMPOSSIBLE,NOTHING,WARREN
130,2023 Oct 19,YELLOW,1,FALSIFY,FABRICATE,FAKE,FIX,FORGE,GREEN,2,MILD OATHS,FIDDLESTICKS,FIE,FRICK,FUDGE,BLUE,3,TV SHOWS,FARGO,FIREFLY,FLEABAG,FLIPPER,PURPLE,4,FAST ___,FASHION,FOOD,FORWARD,FRIENDS
129,2023 Oct 18,YELLOW,1,SOMETHING TIRESOME,BORE,DRAG,SNOOZE,YAWN,GREEN,2,BIT OF WIND,BREEZE,DRAFT,GUST,PUFF,BLUE,3,PIQUANCY,BITE,KICK,TANG,ZIP,PURPLE,4,SINGULAR OF THINGS SEEN IN PAIRS,BOXER,GOGGLE,PANT,TONG
128,2023 Oct 17,YELLOW,1,TAUNTS,BOO,HISS,JEER,RASPBERRY,GREEN,2,FAILURE,BOMB,DUD,FLOP,LEMON,BLUE,3,RUDELY BREAK OFF CONTACT,DESERT,GHOST,IGNORE,JILT,PURPLE,4,ROCK ___,BOTTOM,CANDY,GARDEN,STAR
127,2023 Oct 16,YELLOW,1,DAYS OF THE WEEK,FRIDAY,SATURDAY,SUNDAY,THURSDAY,GREEN,2,GO BAD,ROT,SOUR,SPOIL,TURN,BLUE,3,"THE ADDAMS FAMILY" CHARACTERS,FESTER,LURCH,THING,WEDNESDAY,PURPLE,4,FAT ___,CAT,CHANCE,LIP,TUESDAY
126,2023 Oct 15,YELLOW,1,TOOLS,FILE,HAMMER,LEVEL,SAW,GREEN,2,PULL,JERK,TUG,WRENCH,YANK,BLUE,3,SHORTCUT COMMANDS,COPY,FIND,PRINT,SAVE,PURPLE,4,TITLE MOVIE ANIMALS,BABE,BEETHOVEN,CHARLOTTE,WILLY
125,2023 Oct 14,YELLOW,1,BUTT,BOTTOM,BUNS,SEAT,TAIL,GREEN,2,ROTARY PHONE PARTS,CORD,CRADLE,DIAL,HANDSET,BLUE,3,SLANG FOR HOME,CRIB,DIGS,JOINT,PAD,PURPLE,4,PLUNDER,BOOTY,LOOT,SPOILS,SWAG
124,2023 Oct 13,YELLOW,1,BEANS,FAVA,KIDNEY,LIMA,PINTO,GREEN,2,CITIES BEGINNING WITH "L",LAGOS,LIMERICK,LINCOLN,LUXOR,BLUE,3,POETRY TERMS,LINE,METER,RHYME,VERSE,PURPLE,4,"THE(E) ___" RAPPERS,CREATOR,DUDE,RAPPER,STALLION
123,2023 Oct 12,YELLOW,1,CONCEAL,BLOCK,COVER,HIDE,MASK,GREEN,2,PARTS OF A WATCH,CROWN,DIAL,HAND,STRAP,BLUE,3,WONDER WOMAN'S COSTUME,LASSO,SHIELD,SWORD,TIARA,PURPLE,4,THINGS THAT CAN RUN,CANDIDATE,FAUCET,MASCARA,NOSE
122,2023 Oct 11,YELLOW,1,FILM SET DIRECTIVES,ACTION,CAMERA,CUT,LIGHTS,GREEN,2,CONDITIONAL WORDS,CAN,COULD,MAY,MIGHT,BLUE,3,FOREMOST,HEAD,LEAD,PRIME,TOP,PURPLE,4,___ PAPER,BUTCHER,SCRAP,TOILET,WAX
121,2023 Oct 10,YELLOW,1,ORIGIN,GENESIS,GERM,SEED,SOURCE,GREEN,2,BIBLE BOOKS,ACTS,JOB,KINGS,MARK,BLUE,3,N.H.L. TEAMS,FLAMES,KRAKEN,STARS,WILD,PURPLE,4,POWER ___,NAP,PLANT,RANGER,TRIP
120,2023 Oct 9,YELLOW,1,CROPS,CORN,CUCUMBER,PEPPER,TOMATO,GREEN,2,SLANG FOR HEAD,CROWN,DOME,MELON,NOODLE,BLUE,3,SONG,CUT,NUMBER,SINGLE,TRACK,PURPLE,4,THINGS THAT WHISTLE,BIRD,KETTLE,REFEREE,TRAIN
119,2023 Oct 8,YELLOW,1,CELEBRATORY OCCASIONS,ANNIVERSARY,BIRTHDAY,SHOWER,WEDDING,GREEN,2,PHONE CONNECTIVITY,BARS,RECEPTION,SERVICE,SIGNAL,BLUE,3,CITIES AND TOWNS IN ENGLAND,BATH,DERBY,READING,SANDWICH,PURPLE,4,___ OPERA,COMIC,MET,ROCK,SOAP
118,2023 Oct 7,YELLOW,1,RHYMES,DARREN,KAREN,SHARON,AARON,GREEN,2,NATURAL FEATURES,DALE,BROOK,SAVANNA,CLIFF,BLUE,3,IRREGULAR VERBS,DREW,ROSE,WILL,MAY,PURPLE,4,PALINDROMES,EVE,HANNAH,OTTO,NATAN
117,2023 Oct 6,YELLOW,1,LAUGHTER- IN A TEXT,DEAD,HAHA,LOL,ROFL,GREEN,2,ART MOVEMENTS,DADA,DECO,GOTHIC,POP,BLUE,3,"PETER PAN" CHARACTERS,HOOK,NANA,PETER,WENDY,PURPLE,4,LADY ___,BIRD,GAGA,LUCK,MACBETH
116,2023 Oct 5,YELLOW,1,DIVISION,ARM,BRANCH,CHAPTER,WING,GREEN,2,IMPERIAL UNITS,BUSHEL,PECK,STONE,TON,BLUE,3,M.L.B. TEAM MEMBER,ANGEL,CUB,MET,RED,PURPLE,4,INSECT HOMOPHONES,AUNT,BEATLE,FLEE,NAT
115,2023 Oct 4,YELLOW,1,CHRISTMAS-RELATED,MISTLETOE,REINDEER,SNOWMAN,STOCKING,GREEN,2,MAKE PUBLIC,DISPLAY,EXHIBIT,PRESENT,SHOW,BLUE,3,TORUS-SHAPED FOOD,BAGEL,CHEERIO,DONUT,LIFESAVER,PURPLE,4,THINGS WITH STRIPES,CANDY CANE,CROSSWALK,REFEREE,TIGER
114,2023 Oct 3,YELLOW,1,LONG-HAIRED ANIMALS,AFGHAN,ALPACA,ANGORA,YAK,GREEN,2,PRATTLE ON,BLATHER,CHAT,JABBER,GAB,BLUE,3,SNEAKER BRANDS,CONVERSE,JORDAN,PUMA,VANS,PURPLE,4,___ BALLOON,LEAD,SPEECH,TRIAL,WATER
113,2023 Oct 2,YELLOW,1,WAYS TO SHOW RESPECT,BOW,KNEEL,SALUTE,STAND,GREEN,2,IPHONE APPS,CLOCK,MAIL,MAPS,NOTES,BLUE,3,ANIMAL COVERINGS,DOWN,FUR,SCALES,SHELL,PURPLE,4,"POINTERS",ARROW,DOG,FINGER,HINT
112,2023 Oct 1,YELLOW,1,COFFEE COUNTER ITEMS,CUP,LID,STIRRER,STRAW,GREEN,2,NOCTURNAL ANIMALS,BAT,MOTH,OWL,WOLF,BLUE,3,THINGS THAT ARE RED,BEET,BRICK,CARDINAL,POPPY,PURPLE,4,___ FIGURE,ACTION,BALLPARK,GO,STICK
111,2023 Sep 30,YELLOW,1,PLAYING CARD SUITS,CLUB,DIAMOND,HEART,SPADE,GREEN,2,GOLF CLUBS,IRON,PUTTER,WEDGE,WOOD,BLUE,3,YEARN,ACHE,LONG,PINE,THIRST,PURPLE,4,INSUFFICIENT,LOW,SHORT,SHY,WANTING
110,2023 Sep 29,YELLOW,1,VERY IMPORTANT,CENTRAL,CRITICAL,KEY,VITAL,GREEN,2,RECYCLNG CATEGORIES,GLASS,METAL,PAPER,PLASTIC,BLUE,3,HUDSONS,HENRY,JENNIFER,KATE,ROCK,PURPLE,4,WHAT "BEAT" MAY MEAN,ASSIGNMENT,DEFEAT,TEMPO,TIRED
109,2023 Sep 28,YELLOW,1,REFLECT LIGHT,FLASH,GLEAM,GLITTER,SPARKLE,GREEN,2,WAYS TO GATHER FOOD,FISH,FORAGE,HUNT,TRAP,BLUE,3,RAP SUBGENRES,BOUNCE,CRUNK,DRILL,GRIME,PURPLE,4,LIGHT ___,BEER,BULB,RAIL,YEAR
108,2023 Sep 27,YELLOW,1,PRODUCED BY TREES,ACORN,CONE,POLLEN,SAP,GREEN,2,CANDY STORE TREATS,CHOCOLATE,GUM,LICORICE,LOLLIPOP,BLUE,3,TARGET OF A SCHEME,CHUMP,FOOL,MARK,SUCKER,PURPLE,4,THINGS WITH EYE(S),FACE,HURRICANE,NEEDLE,POTATO
107,2023 Sep 26,YELLOW,1,SNAKES,BOA,MAMBA,PYTHON,VIPER,GREEN,2,LINGERIE,GARTER,SLIP,TEDDY,THONG,BLUE,3,SUMMARY,ABSTRACT,BRIEF,DIGEST,RUNDOWN,PURPLE,4,FULL ___,CIRCLE,HOUSE,MONTY,MOON
106,2023 Sep 25,YELLOW,1,BRIDAL ACCESSORIES,BOUQUET,RING,TRAIN,VEIL,GREEN,2,"C" WORDS FOR "ENVELOP",CAKE,COAT,COVER,CRUST,BLUE,3,JACKS,BLACK,FROST,MA,SPARROW,PURPLE,4,SOCIAL MEDIA APP ENDINGS,BOOK,GRAM,IN,TUBE
105,2023 Sep 24,YELLOW,1,KITCHEN UTENSILS,GRATER,LADLE,PEELER,WHISK,GREEN,2,VERTEBRATES,BIRD,FISH,MAMMAL,REPTILE,BLUE,3,SUPER MARIO-RELATED,DINOSAUR,MUSHROOM,PLUMBER,PRINCESS,PURPLE,4,SITCOM FAMILIES,BUNKER,CLEAVER,PARTRIDGE,TANNER
104,2023 Sep 23,YELLOW,1,ROBUST,FIT,HEALTHY,SOUND,STRONG,GREEN,2,DECLINE,DIP,DROP,FALL,SINK,BLUE,3,WATER SOURCES,FOUNTAIN,SPRING,TAP,WELL,PURPLE,4,WOMEN SINGERS,KEYS,NICKS,SUMMER,SWIFT
103,2023 Sep 22,YELLOW,1,SODA FOUNTAIN ORDERS,FLOAT,MALT,SHAKE,SUNDAE,GREEN,2,SET- AS PLANS,CONCRETE,FIRM,SOLID,TANGIBLE,BLUE,3,M. NIGHT SHYAMALAN MOVIES,GLASS,OLD,SIGNS,SPLIT,PURPLE,4,___BOARD,DASH,HOVER,KEY,STAR
102,2023 Sep 21,YELLOW,1,RESTAURANT WORKERS,BARTENDER,CHEF,HOST,SERVER,GREEN,2,MOTOR VEHICLES,BUS,CAR,MOTORCYCLE,TRUCK,BLUE,3,MUPPETS,ANIMAL,BEAKER,GONZO,SCOOTER,PURPLE,4,HAND- AND FOOT-RELATED SLANG,DIGIT,DOG,MITT,PIGGY
101,2023 Sep 20,YELLOW,1,REPLACEMENT,BACKUP,COPY,EXTRA,SPARE,GREEN,2,BOWLING,ALLEY,BALL,LANE,PIN,BLUE,3,COMMON MERCH ITEMS,MUG,PEN,TEE,TOTE,PURPLE,4,NUMBER HOMOPHONES,ATE,FOR,TOO,WON
100,2023 Sep 19,YELLOW,1,WEB BROWSER-RELATED,BOOKMARK,HISTORY,TAB,WINDOW,GREEN,2,SHIRT FEATURES,BUTTON,COLLAR,CUFF,POCKET,BLUE,3,CONNECTION,BOND,LINK,RELATION,TIE,PURPLE,4,DIRTY ___,DOZEN,JOKE,LAUNDRY,MARTINI
99,2023 Sep 18,YELLOW,1,INTELLIGENT,BRIGHT,CLEVER,QUICK,SHARP,GREEN,2,AIRLINES,ALASKA,FRONTIER,SOUTHWEST,SPIRIT,BLUE,3,WESTERN TROPES,COWBOY,DRIFTER,OUTLAW,SHERIFF,PURPLE,4,TV SHOW TITLE SURNAMES,LASSO,MARS,ROGERS,SMART
98,2023 Sep 17,YELLOW,1,FRUITS,APRICOT,FIG,GRAPE,LIME,GREEN,2,LUXURIOUS,DELUXE,GRAND,LAVISH,OPULENT,BLUE,3,BEST ACTRESS OSCAR WINNERS,BERRY,FOSTER,STONE,SWANK,PURPLE,4,WHAT "GREEN" MIGHT MEAN,ENVIOUS,FRESH,NAIVE,UNWELL
97,2023 Sep 16,YELLOW,1,FAIRY TALE FIGURES,GIANT,PRINCESS,WITCH,WOLF,GREEN,2,CHESS TERMS,BISHOP,MATE,GAMBIT,QUEEN,BLUE,3,"PEANUTS" CHARACTERS,CHARLIE,PEPPERMINT PATTY,PIGPEN,WOODSTOCK,PURPLE,4,I LOVE ___,LUCY,NEW YORK,ROCK 'N ROLL,YOU
96,2023 Sep 15,YELLOW,1,BOVIDS,BUFFALO,COW,GOAT,SHEEP,GREEN,2,EMIT LIGHT,BEAM,GLOW,RADIATE,SHINE,BLUE,3,GYMNASTICS APPARATUS,FLOOR,HORSE,RINGS,VAULT,PURPLE,4,WORDS THAT SOUND LIKE TWO LETTERS,CUTIE,ENVY,EXCEL,SEEDY
95,2023 Sep 14,YELLOW,1,EYE PARTS,IRIS,LENS,PUPIL,RETINA,GREEN,2,COUNTERFEIT,BOGUS,FAKE,PHONY,SHAM,BLUE,3,RADIO LINGO,COPY,OUT,OVER,ROGER,PURPLE,4,SONGS THAT ARE NAMES,ALEJANDRO,LOLA,MICHELLE,STAN
94,2023 Sep 13,YELLOW,1,"SKEDADDLE!",GET OUT,GO,LEAVE,SCRAM,GREEN,2,PRONOUNS,ME,THEM,US,YOU,BLUE,3,ANAGRAMS,NOPE,OPEN,PEON,PONE,PURPLE,4,___ BABY,BEANIE,FUR,NEPO,SANTA
93,2023 Sep 12,YELLOW,1,HOT DRINKS,CHAI,COCOA,COFFEE,TEA,GREEN,2,ANIMAL SOUNDS,BUZZ,CLUCK,MEOW,OINK,BLUE,3,TREE FEATURES,BARK,BRANCH,ROOT,TRUNK,PURPLE,4,INSIDE INFO,DIRT,DISH,SCOOP,SKINNY
92,2023 Sep 11,YELLOW,1,HALLOWEEN DECORATIONS,BAT,COBWEB,PUMPKIN,TOMBSTONE,GREEN,2,TV SHOWS,24,BONES,FIREFLY,WEEDS,BLUE,3,SLOT MACHINE SYMBOLS,7,BAR,BELL,CHERRY,PURPLE,4,NUMBERS IN BOOK TITLES,22,451,2001,20
91,2023 Sep 10,YELLOW,1,AMAZON ANIMALS,ANACONDA,CAPYBARA,JAGUAR,TOUCAN,GREEN,2,LOWEST POINT,BASE,BOTTOM,FOOT,FOUNDATION,BLUE,3,MUSICALS,COMPANY,GREASE,HAIR,RENT,PURPLE,4,SEA ___,CHANGE,CUCUMBER,LEGS,LION
90,2023 Sep 9,YELLOW,1,BASEBALL CALLS,BALL,OUT,SAFE,STRIKE,GREEN,2,HEAT SOURCES,FORGE,FURNACE,KILN,OVEN,BLUE,3,FISH THAT ARE VERBS,CARP,CATFISH,FLOUNDER,SMELT,PURPLE,4,SILENT "L",COLONEL,SALMON,WALK,YOLK
89,2023 Sep 8,YELLOW,1,INHERENT NATURE,ESSENCE,HEART,SPIRIT,SOUL,GREEN,2,FERMENETED ALCOHOLIC BEVERAGES,CIDER,PORT,SAKE,STOUT,BLUE,3,PIXAR MOVIES,BRAVE,CARS,COCO,UP,PURPLE,4,___ TAPE,DEMO,RED,SCOTCH,TICKER
88,2023 Sep 7,YELLOW,1,ROCKY HORROR PICTURE SHOW,HORROR,PICTURE,ROCKY,SHOW,GREEN,2,WHO FRAMED ROGER RABBIT,FRAMED,RABBIT,ROGER,WHO,BLUE,3,WHEN HARRY MET SALLY,HARRY,MET,SALLY,WHEN,PURPLE,4,MAD MAX FURY ROAD,FURY,MAD,MAX,ROAD
87,2023 Sep 6,YELLOW,1,CREATURES IN FOLKLORE,GNOME,GOBLIN,OGRE,TROLL,GREEN,2,FLOWER PARTS,BUD,LEAF,PETAL,STALK,BLUE,3,ONE INVOLVED IN ESPIONAGE,AGENT,MOLE,PLANT,SPY,PURPLE,4,CHINESE ZODIAC ANIMALS,DRAGON,HORSE,RABBIT,TIGER
86,2023 Sep 5,YELLOW,1,INFORMATION DISPLAYS,CHART,DIAGRAM,GRAPH,MAP,GREEN,2,ADDITIONAL BENEFIT,BONUS,EXTRA,ICING,PERK,BLUE,3,THANKSGIVING FOOD,GRAVY,PIE,STUFFING,TURKEY,PURPLE,4,SONG TITLES WITH PARENTHESES,I RAN,ISTANBUL,MONTERO,SATISFACTION
85,2023 Sep 4,YELLOW,1,PAINTING ACCESSORIES,BRUSH,CANVAS,EASEL,PALETTE,GREEN,2,AUTOMATIC TRANSMISSION SETTINGS,DRIVE,NEUTRAL,PARK,REVERSE,BLUE,3,THINGS WITH TEETH,COMB,GEAR,SAW,ZIPPER,PURPLE,4,___ CHAIR,FIRST,FOLDING,HIGH,LAWN
84,2023 Sep 3,YELLOW,1,FEMALE ANIMALS,COW,DOE,HEN,MARE,GREEN,2,PRONOUNS,I,IT,THEY,WE,BLUE,3,ROMAN NUMERALS,D,L,M,V,PURPLE,4,HOMOPHONES,EWE,U,YEW,YOU
83,2023 Sep 2,YELLOW,1,AU NATUREL,BARE,NAKED,NUDE,UNCLAD,GREEN,2,BAKED GOODS,BUN,DANISH,MUFFIN,TURNOVER,BLUE,3,AMERICAN FOOTBALL ACTIONS,FUMBLE,PUNT,SACK,SNAP,PURPLE,4,MANICURE STEPS,BUFF,CLIP,FILE,POLISH
82,2023 Sep 1,YELLOW,1,DRINK VESSELS,GOBLET,SNIFTER,TUMBLER,STEIN,GREEN,2,WOODWINDS,CLARINET,FLUTE,OBOE,SAXOPHONE,BLUE,3,AMERICAN POETS,BISHOP,FROST,OLDS,POUND,PURPLE,4,CONSECUTIVE DOUBLE LETTERS,BALLOON,BASSOON,COFFEE,FRICASSEE
81,2023 Aug 31,YELLOW,1,APPETIZER UNIT,FRY,NACHO,POPPER,WING,GREEN,2,RESPONSE TO A CORRECT ANSWER,BINGO,CORRECT,RIGHT,YES,BLUE,3,MAR,CHIP,DING,NICK,SCRATCH,PURPLE,4,___JACK,APPLE,CRACKER,FLAP,LUMBER
80,2023 Aug 30,YELLOW,1,PLAYGROUND FIXTURES,SANDBOX,SEESAW,SLIDE,SWING,GREEN,2,INFLUENCE,CLOUT,PULL,SWAY,WEIGHT,BLUE,3,EGYPTIAN SYMBOLS,ANKH,CROOK,EYE,SCARAB,PURPLE,4,FONTS,COURIER,IMPACT,PAPYRUS,TIMES
79,2023 Aug 29,YELLOW,1,DEPART QUICKLY,BOOK,BOUNCE,RUN,SPLIT,GREEN,2,ANIMALS THAT END WITH "X",FOX,IBEX,LYNX,ORYX,BLUE,3,SHADES OF BLACK,EBONY,JET,ONYX,RAVEN,PURPLE,4,WORDS BEFORE DAYS OF THE WEEK,ASH,BLACK,CYBER,FAT
78,2023 Aug 28,YELLOW,1,STATES OF ELATION,BLISS,CLOUD NINE,HEAVEN,PARADISE,GREEN,2,SCAM,CON,FAST ONE,HUSTLE,RACKET,BLUE,3,GREETING GESTURES,HIGH FIVE,HUG,SHAKE,WAVE,PURPLE,4,___ LIST,BUCKET,GUEST,TOP TEN,WISH
77,2023 Aug 27,YELLOW,1,PIECES OF CHICKEN,BREAST,DRUMSTICK,TENDER,WING,GREEN,2,GOLF TERMS,DRIVER,EAGLE,HOLE,STROKE,BLUE,3,DRUM SET COMPONENTS,CYMBAL,KICK,SNARE,TOM,PURPLE,4,ASSOCIATED WITH "CRAWL",INFANT,PUB,SWIMMING,TICKER
76,2023 Aug 26,YELLOW,1,BOARD GAMES,RISK,SORRY,TABOO,TROUBLE,GREEN,2,NEWSPAPER SECTIONS,BUSINESS,NATIONAL,OPINION,STYLE,BLUE,3,FIGURES IN GREEK MYTH,ATLAS,HERMES,NIKE,PARIS,PURPLE,4,FIRST WORDS IN RAPPERS' NAMES,FOXY,GUCCI,KILLER,NOTORIOUS
75,2023 Aug 25,YELLOW,1,SOCIAL GATHERING,BASH,BLOWOUT,PARTY,SHINDIG,GREEN,2,FOUND IN A KITCHEN,COUNTER,MIXER,RANGE,SINK,BLUE,3,"PINOCCHIO" FIGURES,CRICKET,PUPPET,WHALE,WOODCARVER,PURPLE,4,EASTER ___,BUNNY,EGG,ISLAND,SUNDAY
74,2023 Aug 24,YELLOW,1,EXTINCT ANIMALS,DODO,MAMMOTH,MASTODON,TRILOBITE,GREEN,2,FAILURES,BUSTS,FLOPS,MISSES,TURKEYS,BLUE,3,SLANG FOR CLOTHES,DUDS,GETUP,OUTFIT,THREADS,PURPLE,4,KISS,PECK,SMACK,SMOOCH,X
73,2023 Aug 23,YELLOW,1,FACIAL HAIR,BEARD,GOATEE,MUSTACHE,STUBBLE,GREEN,2,BIKE PARTS,GEAR,HANDLEBAR,PEDAL,WHEEL,BLUE,3,PURSUE,DOG,FOLLOW,TAIL,TRACK,PURPLE,4,THINGS THAT ARE CAST,DOUBT,MOVIE,SHADOW,VOTE
72,2023 Aug 22,YELLOW,1,PERFORMING ARTISTS,ACTOR,DANCER,SINGER,STAND-UP,GREEN,2,SANTA'S REINDEER,COMET,CUPID,DASHER,VIXEN,BLUE,3,SEEN ON VALENTINE'S DAY,CARD,CHOCOLATE,HEART,ROSE,PURPLE,4,BAD ___ MOVIES",BOYS,LIEUTENANT,SANTA,TASTE
71,2023 Aug 21,YELLOW,1,U.S. MOUNTAIN STATES,ARIZONA,COLORADO,NEVADA,UTAH,GREEN,2,SODA BRANDS,CRUSH,MUG,SPRITE,SQUIRT,BLUE,3,CLASSIC ROCK BANDS,GENESIS,KANSAS,RUSH,YES,PURPLE,4,TONY ___,HAWK,MONTANA,SOPRANO,STARK
70,2023 Aug 20,YELLOW,1,CAMPING SUPPLIES,COOLER,LANTERN,SLEEPING BAG,TENT,GREEN,2,INSULT,BARB,DIG,DISS,JAB,BLUE,3,TINY,MINUTE,SLIGHT,SMALL,WEE,PURPLE,4,HAPPY ___,CAMPER,HOUR,MEAL,MEDIUM
69,2023 Aug 19,YELLOW,1,FRIEND,BUD,CHUM,MATE,PAL,GREEN,2,COOKWEAR,CROCK,POT,SKILLET,WOK,BLUE,3,SHOES,CLOG,PUMP,SLIDE,WEDGE,PURPLE,4,SLANG FOR CANNABIS,GRASS,HERB,MARY JANE,WEED
68,2023 Aug 18,YELLOW,1,UNITS OF VOLUME,CUP,GALLON,PINT,QUART,GREEN,2,EXTREMELY,AWFUL,QUITE,SUPER,VERY,BLUE,3,WORLD CURRENCIES,RAND,REAL,STERLING,WON,PURPLE,4,___ CAKE,CARROT,COFFEE,POUND,SPONGE
67,2023 Aug 17,YELLOW,1,DESSERTS,CAKE,COBBLER,PIE,TART,GREEN,2,OCCUPATIONAL SURNAMES,FISHER,MASON,MILLER,SMITH,BLUE,3,ALTER DECEPTIVELY,DISTORT,DOCTOR,FUDGE,TWIST,PURPLE,4,SQUARE ___,DANCE,MEAL,ONE,ROOT
66,2023 Aug 16,YELLOW,1,TIME PERIODS,CENTURY,DECADE,MILLENNIUM,YEAR,GREEN,2,BREAKFAST FOODS,CEREAL,OMELET,PANCAKE,WAFFLE,BLUE,3,PAINTERS,BACON,CLOSE,MUNCH,WHISTLER,PURPLE,4,ONE IN A DOZEN,EGG,JUROR,MONTH,ROSE
65,2023 Aug 15,YELLOW,1,STATES OF MATTER,GAS,LIQUID,PLASMA,SOLID,GREEN,2,ENERGY,JUICE,SPIRIT,STEAM,VIGOR,BLUE,3,CLASSICAL ELEMENTS,AIR,EARTH,FIRE,WATER,PURPLE,4,THINGS WITH RINGS,CIRCUS,SATURN,TREE,WEDDING
64,2023 Aug 14,YELLOW,1,CLASSIC DOG NAMES,FIDO,LUCKY,ROVER,SPOT,GREEN,2,PERCEIVE,CATCH,NOTICE,OBSERVE,SEE,BLUE,3,FISHING TERMS,BAIT,CHUM,FLY,SINKER,PURPLE,4,T-___,BONE,REX,SHIRT,STORM
63,2023 Aug 13,YELLOW,1,FASTENING VERBS,BUCKLE,BUTTON,SNAP,ZIP,GREEN,2,SLANG FOR ZERO,JACK,NADA,NOTHING,SQUAT,BLUE,3,GYM EXERCISES,CURL,LUNGE,PLANK,PRESS,PURPLE,4,CAPTAINS,CRUNCH,KANGAROO,OBVIOUS,PLANET
62,2023 Aug 12,YELLOW,1,STATE ABBREVIATIONS,CO,MA,ME,PA,GREEN,2,MUSICAL NOTES,DO,FA,LA,TI,BLUE,3,GREEK LETTERS,MU,NU,PI,XI,PURPLE,4,PERIODIC TABLE SYMBOLS,FE,HE,NA,NI
61,2023 Aug 11,YELLOW,1,THEORETICAL PHYSICISTS,EINSTEIN,FEYNMAN,HAWKING,OPPENHEIMER,GREEN,2,TALENT,FACULTY,FLAIR,GENIUS,GIFT,BLUE,3,AUSTRALIAN TERMS,BARBIE,BUSH,CRIKEY,MATE,PURPLE,4,___ POINT,MATCH,MOOT,SELLING,WEST
60,2023 Aug 10,YELLOW,1,HORROR FRANCHISES,PURGE,RING,SAW,SCREAM,GREEN,2,SPORTS VENUES,COURT,DIAMOND,FIELD,RINK,BLUE,3,MAKE HAPPY,CHARM,DELIGHT,PLEASE,TICKLE,PURPLE,4,JEWELRY,ANKLET,BANGLE,BROOCH,PENDANT
59,2023 Aug 9,YELLOW,1,UNSPECIFIED QUANTITIES,FEW,HANDFUL,SEVERAL,SOME,GREEN,2,CELESTIAL OBJECTS,ASTEROID,COMET,MOON,PLANET,BLUE,3,NEWSPAPERS,GLOBE,JOURNAL,POST,SUN,PURPLE,4,FRUIT HOMOPHONES,LYME,MELLON,PAIR,PLUMB
58,2023 Aug 8,YELLOW,1,ARACHNIDS,MITE,SCORPION,SPIDER,TICK,GREEN,2,FISH,CHAR,EEL,PERCH,SHARK,BLUE,3,SUPERHEROES,BLACK WIDOW,BLADE,FLASH,STORM,PURPLE,4,MTV SHOWS,CATFISH,CRIBS,JACKASS,STATE
57,2023 Aug 7,YELLOW,1,MOVIE GENRES,HORROR,MUSICAL,ROMANCE,WESTERN,GREEN,2,PATTERNS,HOUNDSTOOTH,PAISLEY,PLAID,STRIPES,BLUE,3,SYNONYMS FOR FALSEHOOD,FIB,FICTION,LIE,TALE,PURPLE,4,CANDY PIECES,DOT,GOOBER,KISS,WHOPPER
